zip,name,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,city,stabbr,cty_name,coastalZip,coastalCounty,ALLCoastalCounty,state
98272,"MONROE, WA",G,9137,G,118504,G,499380,908,MONROE,WA,SNOHOMISH,0,1,0,Washington
98273,"MOUNT VERNON, WA",G,12637,G,162223,G,680927,1053,MOUNT VERNON,WA,SKAGIT,1,1,0,Washington
98274,"MOUNT VERNON, WA",H,4616,J,74727,J,330043,325,MOUNT VERNON,WA,SKAGIT,0,1,0,Washington
98275,"MUKILTEO, WA",G,8676,G,159881,G,643014,689,MUKILTEO,WA,SNOHOMISH,1,1,0,Washington
98276,"NOOKSACK, WA",H,122,H,1320,H,5698,24,NOOKSACK,WA,WHATCOM,0,1,0,Washington
98277,"OAK HARBOR, WA",G,6290,G,64353,G,266400,702,OAK HARBOR,WA,ISLAND,1,1,0,Washington
98278,"OAK HARBOR, WA",H,1024,H,15021,H,60910,29,OAK HARBOR,WA,ISLAND,1,1,0,Washington
98279,"OLGA, WA",H,126,G,877,G,4570,29,OLGA,WA,SAN JUAN,1,1,0,Washington
98280,"ORCAS, WA",J,78,H,803,H,4119,13,ORCAS,WA,SAN JUAN,1,1,0,Washington
98281,"POINT ROBERTS, WA",H,149,G,1210,G,6387,59,POINT ROBERTS,WA,WHATCOM,1,1,0,Washington
98282,"CAMANO ISLAND, WA",G,1391,G,15754,G,69685,302,CAMANO ISLAND,WA,ISLAND,1,1,0,Washington
98283,"ROCKPORT, WA",H,22,J,601,J,2794,7,ROCKPORT,WA,SKAGIT,0,1,0,Washington
98284,"SEDRO WOOLLEY, WA",G,4038,H,56981,H,257735,446,SEDRO WOOLLEY,WA,SKAGIT,0,1,0,Washington
98286,"SHAW ISLAND, WA",J,32,J,302,J,1503,8,SHAW ISLAND,WA,SAN JUAN,1,1,0,Washington
98288,"SKYKOMISH, WA",J,477,J,3877,J,12229,12,SKYKOMISH,WA,KING,0,1,0,Washington
98290,"SNOHOMISH, WA",G,8182,G,100254,G,431714,1070,SNOHOMISH,WA,SNOHOMISH,0,1,0,Washington
98292,"STANWOOD, WA",G,4229,G,54557,G,223310,558,STANWOOD,WA,SNOHOMISH,1,1,0,Washington
98294,"SULTAN, WA",H,841,H,8897,H,36286,157,SULTAN,WA,SNOHOMISH,0,1,0,Washington
98295,"SUMAS, WA",G,664,H,10145,H,39389,77,SUMAS,WA,WHATCOM,0,1,0,Washington
98296,"SNOHOMISH, WA",G,4892,G,69520,G,299700,645,SNOHOMISH,WA,SNOHOMISH,0,1,0,Washington
98303,"ANDERSON ISLAND, WA",H,108,H,982,H,4375,17,ANDERSON ISLAND,WA,PIERCE,1,1,0,Washington
98304,"ASHFORD, WA",G,226,G,3193,G,16180,34,ASHFORD,WA,PIERCE,0,NA,NA,Washington
98305,"BEAVER, WA",H,25,H,182,G,695,7,BEAVER,WA,CLALLAM,1,1,0,Washington
98310,"BREMERTON, WA",H,6547,H,88459,H,385089,378,BREMERTON,WA,KITSAP,1,1,0,Washington
98311,"BREMERTON, WA",G,4058,G,35745,G,148377,316,BREMERTON,WA,KITSAP,1,1,0,Washington
98312,"BREMERTON, WA",G,7695,G,111440,G,471270,624,BREMERTON,WA,KITSAP,1,1,0,Washington
98314,"BREMERTON, WA",G,313,G,6783,G,25262,26,BREMERTON,WA,KITSAP,1,1,0,Washington
98315,"SILVERDALE, WA",H,1159,H,24270,H,95549,34,SILVERDALE,WA,KITSAP,1,1,0,Washington
98320,"BRINNON, WA",H,88,H,579,H,2836,24,BRINNON,WA,JEFFERSON,1,1,0,Washington
98321,"BUCKLEY, WA",H,1741,G,23306,G,95859,329,BUCKLEY,WA,PIERCE,0,1,0,Washington
98323,"CARBONADO, WA",J,92,J,1225,H,6262,19,CARBONADO,WA,PIERCE,0,1,0,Washington
98325,"CHIMACUM, WA",J,288,H,2124,H,10796,52,CHIMACUM,WA,JEFFERSON,1,1,0,Washington
98326,"CLALLAM BAY, WA",H,63,G,483,G,2349,14,CLALLAM BAY,WA,CLALLAM,1,1,0,Washington
98327,"DUPONT, WA",H,4101,J,62359,J,239036,143,DUPONT,WA,PIERCE,1,1,0,Washington
98328,"EATONVILLE, WA",G,976,G,11122,G,50816,179,EATONVILLE,WA,PIERCE,0,1,0,Washington
98329,"GIG HARBOR, WA",G,777,G,7188,G,32201,154,GIG HARBOR,WA,PIERCE,1,1,0,Washington
98330,"ELBE, WA",G,84,H,1140,H,5144,12,ELBE,WA,PIERCE,0,1,0,Washington
98331,"FORKS, WA",H,1468,H,15249,H,70868,156,FORKS,WA,CLALLAM,1,1,0,Washington
98332,"GIG HARBOR, WA",G,5423,G,73997,G,326831,527,GIG HARBOR,WA,PIERCE,1,1,0,Washington
98333,"FOX ISLAND, WA",G,217,G,2552,G,12016,76,FOX ISLAND,WA,PIERCE,1,1,0,Washington
98335,"GIG HARBOR, WA",G,8779,G,107876,G,454618,1159,GIG HARBOR,WA,PIERCE,1,1,0,Washington
98337,"BREMERTON, WA",H,2267,G,35946,G,146809,196,BREMERTON,WA,KITSAP,1,1,0,Washington
98338,"GRAHAM, WA",G,2451,G,27386,G,112272,413,GRAHAM,WA,PIERCE,0,1,0,Washington
98339,"PORT HADLOCK, WA",G,764,G,8507,G,36359,123,PORT HADLOCK,WA,JEFFERSON,1,1,0,Washington
98340,"HANSVILLE, WA",H,137,G,1847,G,7528,45,HANSVILLE,WA,KITSAP,1,1,0,Washington
98342,"INDIANOLA, WA",H,78,H,623,H,2990,45,INDIANOLA,WA,KITSAP,1,1,0,Washington
98345,"KEYPORT, WA",G,313,G,6163,G,23715,23,KEYPORT,WA,KITSAP,1,1,0,Washington
98346,"KINGSTON, WA",G,2074,G,21626,G,95393,280,KINGSTON,WA,KITSAP,1,1,0,Washington
98349,"LAKEBAY, WA",G,378,G,3520,G,13460,81,LAKEBAY,WA,PIERCE,1,1,0,Washington
98351,"LONGBRANCH, WA",H,115,G,1190,G,5182,22,LONGBRANCH,WA,PIERCE,1,1,0,Washington
98353,"MANCHESTER, WA",H,28,J,252,J,1188,8,MANCHESTER,WA,KITSAP,1,1,0,Washington
98354,"MILTON, WA",G,1999,G,24847,G,108948,185,MILTON,WA,PIERCE,0,1,0,Washington
98357,"NEAH BAY, WA",G,83,G,633,G,3001,19,NEAH BAY,WA,CLALLAM,1,1,0,Washington
98358,"NORDLAND, WA",J,67,J,789,H,4075,24,NORDLAND,WA,JEFFERSON,1,1,0,Washington
98359,"OLALLA, WA",H,277,H,3169,H,13937,75,OLALLA,WA,KITSAP,1,1,0,Washington
98360,"ORTING, WA",H,1629,H,22413,H,90272,196,ORTING,WA,PIERCE,0,1,0,Washington
98362,"PORT ANGELES, WA",H,8360,H,105222,H,441154,815,PORT ANGELES,WA,CLALLAM,1,1,0,Washington
98363,"PORT ANGELES, WA",G,2004,G,26102,G,112191,218,PORT ANGELES,WA,CLALLAM,1,1,0,Washington
98364,"PORT GAMBLE, WA",G,62,H,837,H,3604,10,PORT GAMBLE,WA,KITSAP,0,1,0,Washington
98365,"PORT LUDLOW, WA",G,359,H,4285,H,18119,90,PORT LUDLOW,WA,JEFFERSON,1,1,0,Washington
98366,"PORT ORCHARD, WA",G,7518,G,79022,G,326418,774,PORT ORCHARD,WA,KITSAP,1,1,0,Washington
98367,"PORT ORCHARD, WA",G,2555,G,35501,G,138855,373,PORT ORCHARD,WA,KITSAP,1,1,0,Washington
98368,"PORT TOWNSEND, WA",G,5298,G,67685,G,292151,619,PORT TOWNSEND,WA,JEFFERSON,1,1,0,Washington
98370,"POULSBO, WA",G,8978,G,110725,G,448579,1023,POULSBO,WA,KITSAP,1,1,0,Washington
98371,"PUYALLUP, WA",G,11458,G,155102,G,659379,736,PUYALLUP,WA,PIERCE,0,1,0,Washington
98372,"PUYALLUP, WA",G,13237,H,261689,H,1127616,748,PUYALLUP,WA,PIERCE,0,1,0,Washington
98373,"PUYALLUP, WA",G,12402,H,143747,H,600306,930,PUYALLUP,WA,PIERCE,0,1,0,Washington
98374,"PUYALLUP, WA",G,6630,G,95130,G,392210,586,PUYALLUP,WA,PIERCE,0,1,0,Washington
98375,"PUYALLUP, WA",G,6057,G,62360,G,264730,472,PUYALLUP,WA,PIERCE,0,1,0,Washington
98376,"QUILCENE, WA",H,209,G,2363,G,10821,42,QUILCENE,WA,JEFFERSON,1,1,0,Washington
98380,"SEABECK, WA",H,283,G,2885,G,13163,78,SEABECK,WA,KITSAP,1,1,0,Washington
98381,"SEKIU, WA",J,30,J,107,J,711,8,SEKIU,WA,CLALLAM,1,1,0,Washington
98382,"SEQUIM, WA",G,6951,H,72742,G,315929,875,SEQUIM,WA,CLALLAM,1,1,0,Washington
98383,"SILVERDALE, WA",G,11311,G,121438,G,506951,915,SILVERDALE,WA,KITSAP,1,1,0,Washington
98385,"SOUTH PRAIRIE, WA",J,166,J,1763,J,7932,16,SOUTH PRAIRIE,WA,PIERCE,0,1,0,Washington
98387,"SPANAWAY, WA",G,4002,G,44144,G,186498,546,SPANAWAY,WA,PIERCE,0,1,0,Washington
98388,"STEILACOOM, WA",G,215,G,1620,G,7294,51,STEILACOOM,WA,PIERCE,1,1,0,Washington
98390,"SUMNER, WA",H,23811,H,338085,H,1454564,669,SUMNER,WA,PIERCE,0,1,0,Washington
98391,"BONNEY LAKE, WA",G,6862,G,71785,G,307301,900,BONNEY LAKE,WA,PIERCE,0,1,0,Washington
98392,"SUQUAMISH, WA",G,1025,G,15221,G,66171,52,SUQUAMISH,WA,KITSAP,1,1,0,Washington
98394,"VAUGHN, WA",J,115,G,687,G,2995,19,VAUGHN,WA,PIERCE,1,1,0,Washington
98396,"WILKESON, WA",G,16,H,149,G,729,9,WILKESON,WA,PIERCE,0,1,0,Washington
98402,"TACOMA, WA",G,24093,G,520207,G,2062583,910,TACOMA,WA,PIERCE,1,1,0,Washington
98403,"TACOMA, WA",G,2037,G,33276,G,142570,239,TACOMA,WA,PIERCE,1,1,0,Washington
98404,"TACOMA, WA",G,5446,H,67223,H,265435,393,TACOMA,WA,PIERCE,1,1,0,Washington
98405,"TACOMA, WA",G,16689,G,299109,G,1216295,643,TACOMA,WA,PIERCE,0,1,0,Washington
98406,"TACOMA, WA",G,5291,G,50695,G,218195,543,TACOMA,WA,PIERCE,1,1,0,Washington
98407,"TACOMA, WA",G,3910,G,44878,G,191267,430,TACOMA,WA,PIERCE,1,1,0,Washington
98408,"TACOMA, WA",G,3379,G,36010,G,150712,321,TACOMA,WA,PIERCE,0,1,0,Washington
98409,"TACOMA, WA",G,21172,G,280136,G,1146447,1152,TACOMA,WA,PIERCE,0,1,0,Washington
98418,"TACOMA, WA",G,1242,H,15239,H,57356,165,TACOMA,WA,PIERCE,0,1,0,Washington
98421,"TACOMA, WA",G,9060,G,178250,G,704936,316,TACOMA,WA,PIERCE,1,1,0,Washington
98422,"TACOMA, WA",G,1990,G,28592,G,125534,293,TACOMA,WA,PIERCE,1,1,0,Washington
98424,"FIFE, WA",G,17527,G,269248,G,1094499,643,FIFE,WA,PIERCE,1,1,0,Washington
98430,"CAMP MURRAY, WA",J,9,G,103,G,411,3,CAMP MURRAY,WA,PIERCE,0,1,0,Washington
98433,"TACOMA, WA",H,1248,H,17586,H,71679,105,TACOMA,WA,PIERCE,1,1,0,Washington
98438,"MCCHORD AFB, WA",G,166,H,3569,H,14889,25,MCCHORD AFB,WA,PIERCE,0,1,0,Washington
98439,"LAKEWOOD, WA",G,568,G,6130,G,28133,28,LAKEWOOD,WA,PIERCE,0,1,0,Washington
98443,"TACOMA, WA",H,788,H,12499,H,66297,84,TACOMA,WA,PIERCE,0,1,0,Washington
98444,"TACOMA, WA",G,7745,G,92961,G,367320,698,TACOMA,WA,PIERCE,0,1,0,Washington
98445,"TACOMA, WA",G,3292,G,40115,G,171639,409,TACOMA,WA,PIERCE,0,1,0,Washington
98446,"TACOMA, WA",G,3428,G,54168,G,248262,240,TACOMA,WA,PIERCE,0,1,0,Washington
98447,"TACOMA, WA",J,1682,J,11035,J,46061,3,TACOMA,WA,PIERCE,0,1,0,Washington
98465,"TACOMA, WA",G,1327,G,12035,G,51771,102,TACOMA,WA,PIERCE,1,1,0,Washington
98466,"TACOMA, WA",G,6735,G,76151,G,332091,794,TACOMA,WA,PIERCE,1,1,0,Washington
98467,"UNIVERSITY PLACE, WA",G,1965,G,24198,G,102636,183,UNIVERSITY PLACE,WA,PIERCE,1,1,0,Washington
98498,"LAKEWOOD, WA",H,4620,H,77625,H,315681,331,LAKEWOOD,WA,PIERCE,0,1,0,Washington
98499,"LAKEWOOD, WA",G,17707,G,233141,G,954920,1272,LAKEWOOD,WA,PIERCE,0,1,0,Washington
98501,"OLYMPIA, WA",G,16532,G,245914,G,981449,1458,OLYMPIA,WA,THURSTON,1,0,0,Washington
98502,"OLYMPIA, WA",G,13319,G,163234,G,680219,1090,OLYMPIA,WA,THURSTON,1,1,0,Washington
98503,"LACEY, WA",H,17356,H,193563,H,816124,841,LACEY,WA,THURSTON,0,0,0,Washington
98506,"OLYMPIA, WA",H,9373,H,140453,H,590062,618,OLYMPIA,WA,THURSTON,1,0,0,Washington
98512,"OLYMPIA, WA",G,7603,G,100629,G,415359,655,OLYMPIA,WA,THURSTON,0,0,0,Washington
98513,"OLYMPIA, WA",H,1910,H,24486,H,103487,260,OLYMPIA,WA,THURSTON,0,0,0,Washington
98516,"OLYMPIA, WA",G,12603,G,161707,G,687051,782,OLYMPIA,WA,THURSTON,1,0,0,Washington
98520,"ABERDEEN, WA",G,6644,G,85360,G,345641,557,ABERDEEN,WA,GRAYS HARBOR,1,1,0,Washington
98524,"ALLYN, WA",G,237,G,1878,G,8373,62,ALLYN,WA,MASON,1,1,0,Washington
98526,"AMANDA PARK, WA",J,163,J,1927,J,8445,13,AMANDA PARK,WA,GRAYS HARBOR,0,1,0,Washington
98527,"BAY CENTER, WA",J,85,J,960,J,3985,4,BAY CENTER,WA,PACIFIC,1,1,0,Washington
98528,"BELFAIR, WA",G,1570,G,15215,G,65204,218,BELFAIR,WA,MASON,1,1,0,Washington
98530,"BUCODA, WA",J,8,J,65,J,303,3,BUCODA,WA,THURSTON,0,0,0,Washington
98531,"CENTRALIA, WA",G,10062,G,124854,G,499308,694,CENTRALIA,WA,LEWIS,0,NA,NA,Washington
98535,"COPALIS BEACH, WA",J,68,J,512,J,2459,12,COPALIS BEACH,WA,GRAYS HARBOR,1,1,0,Washington
98537,"COSMOPOLIS, WA",G,156,G,2171,G,6744,27,COSMOPOLIS,WA,GRAYS HARBOR,0,1,0,Washington
98541,"ELMA, WA",H,1967,G,31260,G,118489,181,ELMA,WA,GRAYS HARBOR,0,1,0,Washington
98546,"GRAPEVIEW, WA",H,80,H,899,G,4247,37,GRAPEVIEW,WA,MASON,1,1,0,Washington
98547,"GRAYLAND, WA",H,94,H,708,G,3445,26,GRAYLAND,WA,GRAYS HARBOR,1,1,0,Washington
98548,"HOODSPORT, WA",H,160,H,1387,H,6181,35,HOODSPORT,WA,MASON,1,1,0,Washington
98550,"HOQUIAM, WA",G,2087,G,24887,G,109246,223,HOQUIAM,WA,GRAYS HARBOR,1,1,0,Washington
98552,"HUMPTULIPS, WA",J,14,J,148,H,642,5,HUMPTULIPS,WA,GRAYS HARBOR,0,1,0,Washington
98555,"LILLIWAUP, WA",H,121,G,1369,H,6062,9,LILLIWAUP,WA,MASON,1,1,0,Washington
98556,"LITTLEROCK, WA",H,48,J,557,J,2292,3,LITTLEROCK,WA,THURSTON,0,0,0,Washington
98557,"MCCLEARY, WA",H,560,H,7417,H,29681,42,MCCLEARY,WA,GRAYS HARBOR,0,1,0,Washington
98558,"MCKENNA, WA",H,97,H,1271,H,5495,12,MCKENNA,WA,PIERCE,0,1,0,Washington
98562,"MOCLIPS, WA",J,33,J,200,J,574,5,MOCLIPS,WA,GRAYS HARBOR,1,1,0,Washington
98563,"MONTESANO, WA",G,1074,H,12066,H,56634,160,MONTESANO,WA,GRAYS HARBOR,0,1,0,Washington
98566,"NEILTON, WA",J,27,J,249,J,1014,4,NEILTON,WA,GRAYS HARBOR,0,1,0,Washington
98568,"OAKVILLE, WA",H,157,G,1689,G,7567,30,OAKVILLE,WA,GRAYS HARBOR,0,1,0,Washington
98569,"OCEAN SHORES, WA",G,1282,G,10433,G,45871,155,OCEAN SHORES,WA,GRAYS HARBOR,1,1,0,Washington
98571,"PACIFIC BEACH, WA",H,351,H,4499,H,18008,33,PACIFIC BEACH,WA,GRAYS HARBOR,1,1,0,Washington
98575,"QUINAULT, WA",H,142,H,910,H,4345,5,QUINAULT,WA,GRAYS HARBOR,0,1,0,Washington
98576,"RAINIER, WA",G,340,G,3418,G,14920,82,RAINIER,WA,THURSTON,0,0,0,Washington
98577,"RAYMOND, WA",G,885,G,11517,G,47591,109,RAYMOND,WA,PACIFIC,1,1,0,Washington
98579,"ROCHESTER, WA",G,1956,H,21071,H,84522,235,ROCHESTER,WA,THURSTON,0,1,0,Washington
98580,"ROY, WA",H,571,H,6865,H,29033,136,ROY,WA,PIERCE,0,1,0,Washington
98584,"SHELTON, WA",G,7421,G,96802,G,394999,633,SHELTON,WA,MASON,1,1,0,Washington
98586,"SOUTH BEND, WA",G,837,H,8372,G,32447,63,SOUTH BEND,WA,PACIFIC,1,1,0,Washington
98588,"TAHUYA, WA",J,36,G,322,G,1499,19,TAHUYA,WA,MASON,1,1,0,Washington
98589,"TENINO, WA",G,823,G,9535,G,39291,147,TENINO,WA,THURSTON,0,0,0,Washington
98590,"TOKELAND, WA",J,225,J,1638,J,6107,17,TOKELAND,WA,PACIFIC,1,1,0,Washington
98592,"UNION, WA",H,432,H,4165,H,20656,38,UNION,WA,MASON,1,1,0,Washington
98595,"WESTPORT, WA",H,1026,H,10054,H,41839,101,WESTPORT,WA,GRAYS HARBOR,1,1,0,Washington
98597,"YELM, WA",G,3654,G,34525,G,149581,394,YELM,WA,THURSTON,0,0,0,Washington
98601,"AMBOY, WA",G,282,G,3206,G,14230,60,AMBOY,WA,CLARK,0,0,0,Washington
98603,"ARIEL, WA",H,169,H,2714,H,13473,20,ARIEL,WA,COWLITZ,0,0,0,Washington
98604,"BATTLE GROUND, WA",G,8880,G,117621,G,519149,947,BATTLE GROUND,WA,CLARK,0,0,0,Washington
98606,"BRUSH PRAIRIE, WA",G,1129,G,13727,G,63629,238,BRUSH PRAIRIE,WA,CLARK,0,0,0,Washington
98607,"CAMAS, WA",H,9460,H,229407,H,1002846,801,CAMAS,WA,CLARK,0,0,0,Washington
98611,"CASTLE ROCK, WA",G,902,G,9103,G,38709,160,CASTLE ROCK,WA,COWLITZ,0,0,0,Washington
98612,"CATHLAMET, WA",H,406,G,3844,G,16239,72,CATHLAMET,WA,WAHKIAKUM,1,1,0,Washington
98614,"CHINOOK, WA",H,58,H,462,H,2085,18,CHINOOK,WA,PACIFIC,1,1,0,Washington
98616,"COUGAR, WA",J,18,G,135,G,911,8,COUGAR,WA,COWLITZ,0,0,0,Washington
98621,"GRAYS RIVER, WA",G,9,H,46,J,186,4,GRAYS RIVER,WA,WAHKIAKUM,0,1,0,Washington
98624,"ILWACO, WA",G,476,H,6189,H,26265,49,ILWACO,WA,PACIFIC,1,1,0,Washington
98625,"KALAMA, WA",G,1329,G,24509,H,103681,135,KALAMA,WA,COWLITZ,0,0,0,Washington
98626,"KELSO, WA",G,5439,G,65869,G,272511,435,KELSO,WA,COWLITZ,0,0,0,Washington
98629,"LA CENTER, WA",H,859,G,10802,H,46914,154,LA CENTER,WA,CLARK,0,0,0,Washington
98631,"LONG BEACH, WA",G,1288,G,11927,G,56258,160,LONG BEACH,WA,PACIFIC,1,1,0,Washington
98632,"LONGVIEW, WA",G,19935,G,305102,G,1208456,1162,LONGVIEW,WA,COWLITZ,0,0,0,Washington
98638,"NASELLE, WA",J,147,H,1072,H,4512,30,NASELLE,WA,PACIFIC,1,1,0,Washington
98640,"OCEAN PARK, WA",H,401,H,3130,H,14911,61,OCEAN PARK,WA,PACIFIC,1,1,0,Washington
98641,"OYSTERVILLE, WA",J,13,J,74,H,402,7,OYSTERVILLE,WA,PACIFIC,1,1,0,Washington
98642,"RIDGEFIELD, WA",G,7564,G,110716,G,434849,593,RIDGEFIELD,WA,CLARK,0,0,0,Washington
98643,"ROSBURG, WA",J,28,J,315,J,1374,7,ROSBURG,WA,WAHKIAKUM,1,1,0,Washington
98644,"SEAVIEW, WA",H,287,H,2039,H,9453,37,SEAVIEW,WA,PACIFIC,1,1,0,Washington
98645,"SILVERLAKE, WA",H,91,H,1184,J,4936,17,SILVERLAKE,WA,COWLITZ,0,0,0,Washington
98647,"SKAMOKAWA, WA",H,22,J,88,H,320,11,SKAMOKAWA,WA,WAHKIAKUM,1,1,0,Washington
98649,"TOUTLE, WA",G,57,G,451,G,2151,18,TOUTLE,WA,COWLITZ,0,0,0,Washington
98660,"VANCOUVER, WA",G,16748,G,291775,G,1166194,1015,VANCOUVER,WA,CLARK,0,0,0,Washington
98661,"VANCOUVER, WA",G,19355,G,308183,G,1199008,1213,VANCOUVER,WA,CLARK,0,0,0,Washington
98662,"VANCOUVER, WA",G,15276,G,202779,G,845800,1171,VANCOUVER,WA,CLARK,0,0,0,Washington
98663,"VANCOUVER, WA",G,3181,G,43380,G,183618,415,VANCOUVER,WA,CLARK,0,0,0,Washington
98664,"VANCOUVER, WA",G,6876,H,148560,H,612743,357,VANCOUVER,WA,CLARK,0,0,0,Washington
98665,"VANCOUVER, WA",G,12282,G,146785,G,624150,928,VANCOUVER,WA,CLARK,0,0,0,Washington
98671,"WASHOUGAL, WA",G,4031,G,58601,G,250852,462,WASHOUGAL,WA,CLARK,0,0,0,Washington
98674,"WOODLAND, WA",G,5794,G,77352,G,333396,386,WOODLAND,WA,COWLITZ,0,0,0,Washington
98675,"YACOLT, WA",G,639,G,7893,G,36200,134,YACOLT,WA,CLARK,0,0,0,Washington
98682,"VANCOUVER, WA",G,12698,G,186081,G,745789,1248,VANCOUVER,WA,CLARK,0,0,0,Washington
98683,"VANCOUVER, WA",G,15226,G,299067,G,1226450,825,VANCOUVER,WA,CLARK,0,0,0,Washington
98684,"VANCOUVER, WA",G,11493,G,174071,G,711087,858,VANCOUVER,WA,CLARK,0,0,0,Washington
98685,"VANCOUVER, WA",G,4592,G,58175,G,243195,555,VANCOUVER,WA,CLARK,0,0,0,Washington
98686,"VANCOUVER, WA",G,8000,H,141393,G,572316,530,VANCOUVER,WA,CLARK,0,0,0,Washington
