fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,full_fips,coastalCounty,ALLCoastalCounty
06,001,325120,H,46,G,1127,G,4745,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32518,J,21,G,420,H,1755,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,325180,J,21,G,420,H,1755,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32519,J,207,J,6189,J,26555,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,325199,J,207,J,6189,J,26555,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3252,J,46,J,946,J,3621,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32521,J,46,J,946,J,3621,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,325211,J,46,J,946,J,3621,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3253,G,50,H,934,H,4228,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32531,J,37,J,781,J,3576,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3254,H,5389,H,265052,H,855885,37,8,4,3,8,3,NA,3,6,NA,NA,NA,NA,NA,06001,1,0
06,001,32541,H,5389,H,265052,H,855885,37,8,4,3,8,3,NA,3,6,NA,NA,NA,NA,NA,06001,1,0
06,001,325411,H,796,J,38450,H,111789,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,325412,G,1370,J,106101,H,312672,10,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,325413,J,946,J,25514,H,98907,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,325414,G,2277,G,94987,G,332517,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3255,J,178,J,4125,J,16314,11,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32551,J,99,J,2489,J,9332,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,325510,J,99,J,2489,J,9332,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32552,J,79,J,1636,J,6982,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,325520,J,79,J,1636,J,6982,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3256,G,331,G,6013,G,24038,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32561,J,43,H,1161,H,3640,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,325611,J,38,J,1040,J,3301,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32562,H,288,H,4852,H,20398,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,325620,H,288,H,4852,H,20398,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3259,H,427,H,10880,H,43034,14,4,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32599,H,420,H,10732,H,42451,13,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,325998,H,420,H,10732,H,42306,12,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,326,G,2291,G,38767,G,142641,51,12,8,9,11,NA,7,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3261,G,1749,G,30700,G,115828,47,12,8,9,10,NA,5,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32611,H,372,H,5965,H,27145,8,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,326111,H,80,G,1005,G,4059,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,326112,H,286,H,4786,H,22505,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32615,J,245,J,3677,J,13241,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,326150,J,245,J,3677,J,13241,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32619,G,1107,G,20718,G,74017,30,9,4,7,5,NA,5,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,326199,G,1057,G,20034,G,71340,28,9,3,7,4,NA,5,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3262,J,542,J,8067,J,26813,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32629,J,542,J,8067,J,26813,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,326291,J,542,J,8067,J,26813,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,327,G,1371,G,24150,G,107349,60,20,16,6,12,NA,4,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3271,J,155,H,2966,J,12869,7,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32711,H,136,H,2743,H,10451,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,327110,H,136,H,2743,H,10451,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32712,J,19,H,223,J,2418,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,327120,J,19,H,223,J,2418,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3272,H,539,G,8498,G,40204,16,6,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32721,H,539,G,8498,G,40204,16,6,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,327212,J,60,H,885,H,3375,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,327215,G,412,G,6715,G,32926,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3273,G,481,G,9529,G,41770,23,7,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32732,G,156,G,3695,G,18088,14,5,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,327320,G,156,G,3695,G,18088,14,5,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32739,G,325,G,5834,G,23583,8,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,327390,G,325,G,5834,G,23583,8,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3279,H,196,G,3157,G,12506,14,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,32799,H,168,G,2633,G,10733,12,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,327991,H,63,H,829,H,3784,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,327999,J,95,H,1710,J,6700,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,331,G,650,G,16456,G,61760,14,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3315,H,556,G,13135,G,49578,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33151,G,390,G,10336,G,36624,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,331511,J,187,J,5185,J,17435,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33152,J,166,J,2799,J,12954,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,331523,J,75,J,1053,J,4145,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332,G,7446,G,138499,G,561527,289,98,71,41,46,13,15,4,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3321,G,170,G,3785,G,18195,8,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33211,G,170,G,3785,G,18195,8,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332119,G,137,G,3172,G,15424,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3323,G,2160,G,35987,G,145955,65,18,19,9,9,4,3,3,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33231,H,262,H,5930,H,27727,16,6,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332311,H,62,G,2224,G,8085,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332312,J,48,J,714,J,3150,8,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332313,H,152,H,2992,H,16492,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33232,G,1898,G,30057,G,118228,49,12,16,6,6,4,NA,3,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332321,J,332,J,6375,J,27469,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332322,G,1058,G,17710,G,69251,26,4,8,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332323,H,508,H,5972,G,21508,20,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3324,J,33,J,598,J,2382,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3326,G,93,G,1860,G,8633,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33261,G,93,G,1860,G,8633,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332618,G,93,G,1860,G,8633,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3327,G,3624,G,71515,G,285141,152,62,37,21,17,4,9,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33271,G,2591,G,47249,G,196176,126,55,31,18,13,NA,5,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332710,G,2591,G,47249,G,196176,126,55,31,18,13,NA,5,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33272,H,1033,H,24266,H,88965,26,7,6,3,4,NA,4,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332721,H,998,H,23616,H,85647,23,6,6,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332722,J,35,J,650,J,3318,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3328,G,930,H,16427,H,71351,33,5,7,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33281,G,930,H,16427,H,71351,33,5,7,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332811,J,190,J,4188,J,16980,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332812,H,391,H,7629,H,30865,13,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332813,G,349,G,4610,G,23506,16,3,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3329,H,410,H,7824,H,28737,21,8,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33291,J,162,J,3782,J,10596,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33299,G,248,G,4042,G,18141,17,7,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332996,G,136,G,2321,H,9777,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,332999,G,112,G,1721,G,8364,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333,H,7762,H,505515,H,1383370,116,51,16,12,15,9,9,3,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3332,H,5461,H,436648,H,1102834,31,10,7,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33324,H,5461,H,436648,H,1102834,31,10,7,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333242,H,5181,H,430932,H,1072863,20,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333249,H,100,H,1907,G,12978,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3333,G,643,H,25739,H,110150,17,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33331,G,643,H,25739,H,110150,17,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333314,J,125,J,2923,J,12646,7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333318,G,516,H,22798,H,97419,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3334,G,265,H,4248,G,18331,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33341,G,265,H,4248,G,18331,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333413,J,38,J,1150,J,2984,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333414,J,140,J,877,J,4753,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333415,H,87,H,2221,G,10594,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3335,G,202,G,3236,G,14016,19,10,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33351,G,202,G,3236,G,14016,19,10,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333514,J,63,H,1267,H,6134,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333515,G,16,G,275,G,1146,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333517,G,26,G,367,G,1639,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3336,H,68,H,1772,H,5848,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33361,H,68,H,1772,H,5848,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3339,H,919,G,27168,G,103824,34,17,NA,3,6,3,3,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33391,G,54,H,1042,G,4183,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333914,G,50,H,925,G,4066,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33392,H,20,J,555,J,1614,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333923,J,16,J,503,J,1541,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33399,H,845,G,25571,G,98027,24,11,NA,NA,5,3,3,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333992,J,4,J,30,J,109,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333995,J,64,J,3065,J,8892,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,333999,G,772,G,22406,G,88679,16,4,NA,NA,5,NA,3,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334,G,13552,G,391735,G,1568131,208,68,32,23,37,15,20,8,4,NA,NA,NA,NA,NA,06001,1,0
06,001,3341,G,1617,G,49263,G,191471,21,4,5,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33411,G,1617,G,49263,G,191471,21,4,5,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334111,G,1392,G,43077,G,165672,12,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334118,J,110,J,3244,J,14082,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3342,H,1278,H,34311,H,137594,18,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33421,J,102,J,3040,J,11160,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334210,J,102,J,3040,J,11160,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33422,J,1140,H,29874,H,123603,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334220,J,1140,H,29874,H,123603,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3343,J,187,H,4146,H,15409,11,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33431,J,187,H,4146,H,15409,11,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334310,J,187,H,4146,H,15409,11,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3344,G,6103,G,149816,G,669194,77,28,8,7,14,4,9,5,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33441,G,6103,G,149816,G,669194,77,28,8,7,14,4,9,5,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334412,J,222,J,3373,J,14674,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334413,H,3637,G,104826,G,455839,37,15,5,3,7,NA,NA,3,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334418,G,1758,H,33661,H,162542,20,4,NA,NA,4,NA,6,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334419,G,469,G,7814,G,35620,14,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3345,H,4364,H,154189,H,554160,78,24,14,11,15,5,6,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33451,H,4364,H,154189,H,554160,78,24,14,11,15,5,6,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334510,H,1575,H,55780,H,191946,21,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334513,J,71,H,1975,H,8114,7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334515,H,811,H,35177,H,141994,19,5,3,NA,5,NA,3,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334516,H,1212,G,35927,G,122056,13,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334517,H,158,H,5696,H,25276,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334519,H,276,H,7565,H,29083,10,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3346,G,3,J,10,H,303,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33461,G,3,J,10,H,303,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,334614,G,3,J,10,H,303,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,335,G,2442,G,65325,H,293028,61,24,7,10,8,6,NA,4,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3351,G,586,G,22272,G,67936,15,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33512,G,586,G,22272,G,67936,15,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,335121,H,28,H,324,H,1543,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,335122,H,415,H,13138,H,41732,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,335129,J,143,J,8810,J,24661,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3353,H,1042,H,26859,G,103027,13,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33531,H,1042,H,26859,G,103027,13,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,335313,G,524,G,16387,G,61765,6,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,335314,H,408,H,7859,H,32337,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3359,G,813,G,16184,H,121790,31,11,4,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33591,G,107,H,4283,J,77283,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,335911,J,7,H,88,J,60332,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,335912,G,100,H,4195,H,16951,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33592,H,521,G,8095,G,29424,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,335921,J,160,J,3472,J,12934,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33599,G,150,G,3102,G,12463,16,7,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,335999,G,129,G,2781,G,11193,14,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,336,J,26119,J,1697174,J,7404353,42,16,8,5,NA,3,3,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3361,J,23978,J,1648484,J,7223707,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3362,J,171,J,2011,J,10191,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33621,J,171,J,2011,J,10191,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,336211,J,170,J,1998,J,10142,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3363,H,1111,H,16706,H,66423,12,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33639,H,998,H,15178,H,59320,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,336390,H,998,H,15178,H,59320,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3364,J,360,J,20301,J,63774,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33641,J,360,J,20301,J,63774,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,336413,G,19,H,389,G,2215,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3366,J,382,J,7598,J,31582,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33661,J,382,J,7598,J,31582,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3369,H,117,J,2074,J,8676,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33699,H,117,J,2074,J,8676,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,336991,H,81,J,1466,J,6080,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,336999,J,36,J,608,J,2596,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,337,G,1031,G,18290,G,77399,59,29,9,8,7,4,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3371,G,302,H,5802,H,24948,36,22,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33711,G,224,H,4562,H,19765,26,17,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,337110,G,224,H,4562,H,19765,26,17,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33712,J,78,J,1240,J,5183,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,337121,J,18,H,211,H,746,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,337122,J,44,J,625,J,2717,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,3372,G,692,G,11901,G,50207,22,7,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,33721,G,692,G,11901,G,50207,22,7,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,337211,J,230,J,2968,H,10274,8,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,337212,G,246,G,6222,G,28883,9,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
06,001,337215,H,214,H,2693,J,10973,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06001,1,0
