zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,city,stabbr,cty_name,coastalZip,coastalCounty,ALLCoastalCounty,fips,state
97219,624190,10,5,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,6244,26,8,7,5,5,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,6244,26,8,7,5,5,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,6244,26,8,7,5,5,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,62441,26,8,7,5,5,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,62441,26,8,7,5,5,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,62441,26,8,7,5,5,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,624410,26,8,7,5,5,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,624410,26,8,7,5,5,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,624410,26,8,7,5,5,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,71,24,21,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,71,24,21,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,71,24,21,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,711,15,14,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,711,15,14,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,711,15,14,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,7111,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,7111,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,7111,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,7115,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,7115,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,7115,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,71151,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,71151,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,71151,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,711510,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,711510,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,711510,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,713,7,5,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,713,7,5,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,713,7,5,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,7139,6,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,7139,6,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,7139,6,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,71394,5,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,71394,5,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,71394,5,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,713940,5,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,713940,5,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,713940,5,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,72,79,21,20,22,12,4,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,72,79,21,20,22,12,4,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,72,79,21,20,22,12,4,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,721,8,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,721,8,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,721,8,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,7211,7,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,7211,7,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,7211,7,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,72111,6,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,72111,6,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,72111,6,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,721110,6,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,721110,6,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,721110,6,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,722,71,17,18,21,11,4,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,722,71,17,18,21,11,4,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,722,71,17,18,21,11,4,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,7223,8,6,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,7223,8,6,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,7223,8,6,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,72233,5,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,72233,5,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,72233,5,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,722330,5,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,722330,5,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,722330,5,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,7224,7,NA,NA,4,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,7224,7,NA,NA,4,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,7224,7,NA,NA,4,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,72241,7,NA,NA,4,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,72241,7,NA,NA,4,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,72241,7,NA,NA,4,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,722410,7,NA,NA,4,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,722410,7,NA,NA,4,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,722410,7,NA,NA,4,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,7225,56,9,17,16,11,3,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,7225,56,9,17,16,11,3,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,7225,56,9,17,16,11,3,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,72251,56,9,17,16,11,3,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,72251,56,9,17,16,11,3,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,72251,56,9,17,16,11,3,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,722511,25,5,9,5,6,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,722511,25,5,9,5,6,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,722511,25,5,9,5,6,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,722513,19,3,5,7,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,722513,19,3,5,7,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,722513,19,3,5,7,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,722515,12,NA,3,4,3,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,722515,12,NA,3,4,3,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,722515,12,NA,3,4,3,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,81,104,67,18,9,7,3,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,81,104,67,18,9,7,3,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,81,104,67,18,9,7,3,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,811,22,10,7,NA,3,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,811,22,10,7,NA,3,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,811,22,10,7,NA,3,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,8111,20,8,7,NA,3,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,8111,20,8,7,NA,3,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,8111,20,8,7,NA,3,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,81111,9,3,6,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,81111,9,3,6,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,81111,9,3,6,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,811111,8,NA,6,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,811111,8,NA,6,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,811111,8,NA,6,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,81112,6,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,81112,6,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,81112,6,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,811121,6,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,811121,6,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,811121,6,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,81119,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,81119,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,81119,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,811192,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,811192,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,811192,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,812,41,29,5,NA,4,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,812,41,29,5,NA,4,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,812,41,29,5,NA,4,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,8121,20,16,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,8121,20,16,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,8121,20,16,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,81211,17,13,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,81211,17,13,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,81211,17,13,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,812112,10,7,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,812112,10,7,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,812112,10,7,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,812113,5,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,812113,5,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,812113,5,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,81219,3,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,81219,3,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,81219,3,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,812199,3,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,812199,3,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,812199,3,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,8122,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,8122,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,8122,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,8123,5,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,8123,5,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,8123,5,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,81232,4,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,81232,4,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,81232,4,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,812320,4,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,812320,4,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,812320,4,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,8129,13,9,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,8129,13,9,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,8129,13,9,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,81291,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,81291,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,81291,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,812910,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,812910,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,812910,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,81299,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,81299,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,81299,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,812990,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,812990,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,812990,8,8,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,813,41,28,6,5,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,813,41,28,6,5,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,813,41,28,6,5,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,8131,19,11,4,3,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,8131,19,11,4,3,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,8131,19,11,4,3,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,81311,19,11,4,3,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,81311,19,11,4,3,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,81311,19,11,4,3,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,813110,19,11,4,3,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,813110,19,11,4,3,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,813110,19,11,4,3,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,8132,6,6,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,8132,6,6,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,8132,6,6,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,81321,6,6,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,81321,6,6,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,81321,6,6,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,813211,3,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,813211,3,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,813211,3,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,8133,9,7,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,8133,9,7,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,8133,9,7,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,81331,9,7,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,81331,9,7,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,81331,9,7,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,813311,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,813311,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,813311,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,813312,4,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,813312,4,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,813312,4,3,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97219,8139,6,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41005,Oregon
97219,8139,6,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41051,Oregon
97219,8139,6,4,NA,NA,NA,NA,NA,NA,NA,NA,PORTLAND,OR,MULTNOMAH,0,NA,NA,41067,Oregon
97220,0,1148,535,207,181,137,49,25,12,NA,NA,PORTLAND,OR,MULTNOMAH,1,1,0,41051,Oregon
97220,23,129,79,16,15,9,6,3,NA,NA,NA,PORTLAND,OR,MULTNOMAH,1,1,0,41051,Oregon
